txt_len,word_cnt,college_freq,would_freq,get_freq,people_freq,may_freq
-0.197035786437439,0.06914130449231146,-0.005302918203833667,0.07916322438194259,-0.28997011314246507,-0.07166357443620786,-0.016817826933669885
-0.015671856890233857,-0.16497559473231732,-0.005853295169282373,0.024084074829313303,-0.2775908636979601,-0.07344134179122178,0.08176536759746582
0.07101651732583883,-0.18494136787903073,-0.004130342400117039,-0.14168700817540864,-0.1150894519115511,-0.04469654057615648,-0.013099070657459041
0.384539195548269,-0.10140057520887635,-0.004207831265132099,0.10926851743609053,0.06412857155079935,0.06348273879905714,0.05146947660078394
-0.4402238838484959,0.06973755036137498,-0.00542403849491176,0.01922912266941556,-0.09807147371319234,0.05506407666402989,-0.021529885025273886
-0.20151187459344788,0.07322415820827921,-0.004075542617292965,-0.09915035584450413,-0.15988823146539843,-0.028282145511064304,-0.012941772278627613
0.17450814603703219,0.13673808201012083,-0.005841293877525419,0.1538735584571677,0.07921364950457942,0.012182241698729434,0.005007055144466548
-0.24221699431060326,0.05203370401997193,-0.005482963780944202,0.023208878338757916,0.04298240826859112,-0.28594817004399226,-0.017023892922171754
-0.4318340239410204,0.2693328257172843,0.04138378380970175,0.1510919799601683,-0.03367951452201652,0.1064178057465149,-0.036922670239657694
-0.23403032858911377,0.09688469792365377,-0.005185663028408622,-0.33092915193581623,-0.017248715045975853,0.05537165971744925,0.002779263172250207
-0.02617667869370434,-0.14493006932616662,-0.00020959568528706486,0.02330236551406232,-0.24868531961800372,-0.012218411748991288,-0.020392563304306846
-0.2955234628825751,0.039639827103520105,-0.005381232766094904,-0.03733794232195443,-0.07673387212208128,-0.039705405332098494,-0.016713210692369373
0.14911067509324064,-0.2516750885912883,-0.004060329594832393,-0.17178118493399708,-0.15574191148319277,0.016112724109066306,-0.014591904341319656
-0.14678536778192863,0.27356496748170783,-0.007985232678345418,0.17844644627238543,0.10981270305278878,0.05964714293917575,-0.024584802930656218
-0.013001161277773066,-0.1534851396502854,-8.995704764856553e-05,0.028394924838667367,-0.31772225300431595,0.06211205291058491,-0.0230167653977077
-0.01435112571622188,-0.15357628569490964,-0.004728060909858138,-0.0740385243120007,-0.06485337217168391,-0.105234194487031,-0.015777146220641733
-0.05635530381144192,-0.15449237724845774,-0.005843356957443714,-0.10113573058550725,-0.08391574468461227,-0.01063856369018223,-0.018628118158331274
-0.14849308787945167,0.27436409748678214,-0.006884634318035385,0.17233315210800473,0.10406427944719798,0.10835176695373866,0.008428549686114745
0.21588823719800257,-0.1772317592883477,0.0333329869545634,-0.3891503971427185,0.06519390885759888,0.07296284636620481,-0.034950903319433235
-0.07519450286415807,-0.10433371917592665,-0.011171871552723481,0.11983545492471871,-0.044899703597037904,-0.15679618989422814,-0.03413772102814519
-0.5516622064939959,0.3601819638719968,-0.010064926473402241,0.14696505077895453,0.08855250773357727,0.10121400310567939,-0.034833330453467044
-0.2138656475591044,0.39073640092933937,-0.0055131359162019266,0.15705620734638645,0.09373235819628521,0.09472332427240186,0.032602698692610524
0.1181095471919005,0.03506261839795413,-0.007376573431093554,0.1797159684220645,0.09725784980639202,0.1105071971393645,-0.02078881359470276
0.2987604752738213,-0.39150662946864856,-0.005327359694953635,-0.42087911229956276,-0.007752163687642874,0.04794823317825808,0.04627678535074714
0.6472165977974642,-0.2564951464801674,-0.0032202209403084728,0.09447754384577625,0.05052113865419231,0.04944569334517691,-0.014613675532698331
0.22266056903488723,0.08721598562009682,-0.005456025220563914,0.13479248027971924,0.06962389686254909,0.0740310714608919,-0.017109295307509747
0.6373654644634825,-0.29466357790665854,-0.004900780323467614,0.1406587970436211,-0.09888497346341095,0.07179509815844705,0.10392444377680289
-0.0284493306888779,0.14277775996591796,-0.01143783228975268,0.16375065601901467,0.09735203234807492,-0.18008874092301283,-0.03238858088368446
0.5463528398547974,-0.42139117277211896,-0.009069383805386487,-0.3763227330785623,-0.030804384664705697,0.05669698990399429,-0.005029565660782144
-0.24568904997464777,-0.013515842020130342,-0.006318334423598308,0.01996043687120378,-0.16076712174908087,-0.04682228512269456,0.023722398645841705
-0.022903279415757136,-0.1520113193673524,-0.009660209686271987,0.02150264320733066,-0.037377826890879526,-0.19754371885450578,0.030922004267733227
-0.09995207713673346,0.25797924406736633,-0.00795235489365035,0.17874252865513263,0.10788826332861878,0.005914660270304007,0.010112610823300788
0.04176087213022131,-0.18018683647276282,-0.005530135848440405,0.023005168457317197,-0.22306345959577095,-0.07063600834128611,-0.017755163711188793
0.22721302353136819,0.08607052094658724,-0.005404861853856843,0.13308352116841343,0.06891713159227995,0.07315340028179379,-0.01701333084560957
0.1468807699493533,-0.24433587364702683,-0.004753639117769173,-0.21999019871419848,-0.11171679113772631,0.01763159866477498,-0.01633940830143736
0.20797082716746237,-0.20518712955039,-0.004326343414116668,-0.20413609656642914,-0.08994979587751767,-0.12319763946983073,-0.013801045388677113
