txt_len,word_cnt,college_freq,would_freq,get_freq,people_freq,may_freq
0.1970357864374404,-0.06914130449231491,0.005302918203833686,-0.07916322438194354,0.28997011314245946,0.07166357443620888,0.016817826933669826
0.0156718568902234,0.16497559473230747,0.005853295169281193,-0.02408407482931576,0.2775908636979528,0.07344134179121027,-0.08176536759747062
-0.07101651732584371,0.1849413678790247,0.004130342400117285,0.14168700817540225,0.11508945191155434,0.04469654057615288,0.013099070657458267
-0.3845391955482677,0.10140057520887462,0.004207831265131879,-0.10926851743608801,-0.06412857155079925,-0.06348273879905801,-0.0514694766007884
0.4402238838484953,-0.06973755036137574,0.005424038494912006,-0.01922912266941192,0.09807147371319086,-0.055064076664029606,0.021529885025274156
0.20151187459344133,-0.07322415820828919,0.004075542617291587,0.09915035584449182,0.15988823146538936,0.028282145511054787,0.012941772278627129
-0.17450814603703918,-0.13673808201012674,0.005841293877524639,-0.15387355845716882,-0.07921364950458307,-0.012182241698729338,-0.0050070551444658705
0.24221699431061286,-0.052033704019962886,0.005482963780945878,-0.02320887833874924,-0.04298240826858847,0.285948170043996,0.01702389292217714
0.431834023941023,-0.26933282571728107,-0.04138378380970022,-0.15109197996016677,0.033679514522018936,-0.10641780574651526,0.036922670239659075
0.2340303285891086,-0.09688469792366408,0.005185663028407863,0.3309291519358084,0.017248715045970232,-0.05537165971745322,-0.0027792631722546417
0.026176678693708877,0.14493006932617167,0.00020959568528751416,-0.0233023655140535,0.2486853196180069,0.012218411748998972,0.020392563304308456
0.2955234628825828,-0.039639827103513166,0.005381232766095291,0.03733794232196008,0.07673387212208892,0.03970540533210516,0.016713210692372072
-0.1491106750932446,0.25167508859128135,0.004060329594831834,0.17178118493398248,0.1557419114831819,-0.01611272410907377,0.014591904341318483
0.14678536778193127,-0.27356496748170583,0.007985232678345826,-0.17844644627238349,-0.10981270305278837,-0.059647142939173906,0.024584802930657366
0.013001161277775904,0.15348513965028554,8.995704764585069e-05,-0.028394924838671103,0.31772225300432316,-0.06211205291058734,0.023016765397709842
0.014351125716220957,0.1535762856949104,0.004728060909858084,0.07403852431199863,0.06485337217169142,0.10523419448703429,0.015777146220640872
0.056355303811445545,0.15449237724846113,0.005843356957444347,0.10113573058550884,0.0839157446846221,0.010638563690186176,0.0186281181583352
0.14849308787945104,-0.27436409748678187,0.006884634318035546,-0.17233315210800457,-0.10406427944720036,-0.10835176695373981,-0.00842854968611842
-0.2158882371979985,0.17723175928834886,-0.03333298695457435,0.38915039714272176,-0.06519390885760035,-0.07296284636620634,0.034950903319432555
0.07519450286416303,0.10433371917592658,0.01117187155272395,-0.11983545492471534,0.04489970359703284,0.15679618989422614,0.0341377210281479
0.5516622064939944,-0.3601819638719972,0.010064926473402461,-0.14696505077895483,-0.08855250773357892,-0.10121400310567955,0.03483333045346626
0.2138656475591072,-0.39073640092933604,0.005513135916202415,-0.15705620734638376,-0.09373235819628249,-0.09472332427240202,-0.032602698692605
-0.1181095471919136,-0.035062618397965324,0.0073765734310927925,-0.17971596842206847,-0.09725784980639399,-0.11050719713936782,0.020788813594702936
-0.29876047527383653,0.3915066294686339,0.005327359694951882,0.4208791122995598,0.007752163687636193,-0.04794823317826312,-0.04627678535076892
-0.647216597797485,0.2564951464801414,0.0032202209403054474,-0.0944775438457829,-0.05052113865419798,-0.049445693345193886,0.01461367553269409
-0.22266056903488862,-0.0872159856200967,0.005456025220564438,-0.13479248027971544,-0.06962389686255165,-0.07403107146089025,0.01710929530751118
-0.6373654644634771,0.2946635779066653,0.004900780323468964,-0.14065879704361334,0.09888497346342819,-0.07179509815844623,-0.10392444377680661
0.028449330688890342,-0.1427777599659072,0.011437832289754916,-0.1637506560190093,-0.09735203234807456,0.1800887409230213,0.03238858088369023
-0.546352839854793,0.4213911727721258,0.009069383805387085,0.3763227330785692,0.030804384664717233,-0.05669698990399345,0.0050295656607950755
0.2456890499746499,0.01351584202013215,0.006318334423598606,-0.019960436871198556,0.16076712174908234,0.04682228512269579,-0.023722398645842253
0.022903279415762395,0.15201131936735515,0.009660209686272523,-0.021502643207333083,0.03737782689088956,0.1975437188545136,-0.03092200426773052
0.09995207713672967,-0.2579792440673684,0.007952354893650301,-0.17874252865513307,-0.10788826332862139,-0.005914660270308429,-0.010112610823303867
-0.04176087213022816,0.18018683647275152,0.005530135848439298,-0.023005168457326516,0.22306345959576343,0.07063600834127638,0.017755163711186683
-0.22721302353136183,-0.08607052094657601,0.005404861853858316,-0.13308352116840785,-0.06891713159227872,-0.0731534002817876,0.0170133308456104
-0.14688076994934993,0.24433587364703085,0.004753639117770333,0.2199901987141963,0.11171679113772179,-0.017631598664776895,0.01633940830143998
-0.20797082716747253,0.20518712955038235,0.004326343414116053,0.2041360965664187,0.08994979587750819,0.12319763946982658,0.013801045388673553
-0.21025445837969697,0.3824268740536463,0.006689203752136715,-0.0989545630957879,-0.05127513318232649,0.3779502418264707,0.0020923734692202094
-0.31442979845041874,-0.0024063234734527693,0.007345608970257161,-0.17463216205312193,-0.09438349205340306,0.06707441761365718,-0.005412279058107074
0.03317547077731789,-0.16656351497482266,0.005801267592096459,-0.15663708320626404,-0.08846575279160102,-0.09454382105056866,-0.08644850911605456
-0.009876640046645402,0.2125031599865857,0.005638062067062634,-0.026671479352787398,-0.044022361901775844,0.2749347500191935,0.018892892664351298
0.23636763689476728,-0.053769478979192056,0.005016737871735254,0.12646389018961246,0.016680188941908713,0.0865904539683368,0.015164201311289493
0.42871041546742394,-0.11346568100965751,0.005801452751012553,0.06285904739654473,0.026747837205911982,-0.02017434851200474,0.024254622643513263
-0.31771319598228465,-0.0011148403784557726,0.004539378234475779,-0.10748936724905736,-0.06144472841460432,-0.063719067653654,-0.020382947120709125
0.43150446751474436,-0.052598421811114446,0.008736077685616683,-0.10442883805947861,0.03873562615429098,-0.024493781774422525,0.03358512550551025
0.3481406362807834,-0.2066658733762297,0.011159474884288648,-0.015123292330824937,0.0463222153227489,-0.029654887363024088,0.03925038740097771
-0.10621333953224872,-0.20942372439873508,0.006799332792960062,-0.16869512880099138,-0.09195341501609533,0.03199306930548198,0.019578619888194107
