txt_len,word_cnt,college_freq,would_freq,get_freq,people_freq,may_freq
-3.8287588070611567,3.265722788645693,0.05492585365785307,0.6626752764670586,-1.0848774578805842,-0.09436663837133066,-0.05524202962258239
-0.2127940473731553,-1.4188783426476674,0.05492585365785307,0.3193202109400852,-0.8665922550877101,-0.09436663837133066,0.2237581199864196
1.5623159255645909,-5.627079358894245,0.05492585365785307,-1.3974551166947817,-0.648307052294836,-0.09436663837133066,-0.05524202962258239
5.989133388940205,-3.8008789178815796,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,0.1679580900646192
-6.5790835182177885,4.774323152960505,0.05492585365785307,0.3193202109400852,-0.21173664670908784,0.09157747664606965,-0.05524202962258239
-4.683441386623775,3.1069227502967656,0.05492585365785307,-0.710744985640835,-0.8665922550877101,-0.047880609616980575,-0.05524202962258239
-0.1470492335606462,1.836522443505346,0.05492585365785307,0.6626752764670586,0.22483375887666032,-0.0013945808626305036,0.0005580002992180046
-4.453334538279994,3.1069227502967656,0.05492585365785307,0.3193202109400852,0.22483375887666032,-0.46625486840613123,-0.05524202962258239
-7.89397979446797,7.553323824066735,-0.14663691205903892,0.6626752764670586,0.0065485560837862285,0.09157747664606965,-0.05524202962258239
-4.5300368210612545,3.9803229612158666,0.05492585365785307,-1.740810182221755,0.0065485560837862285,0.09157747664606965,0.0005580002992180046
-0.41002848881068266,-0.62487815090303,0.004535162228630073,0.3193202109400852,-0.648307052294836,-0.0013945808626305036,-0.05524202962258239
-4.836845952186296,3.1863227694712295,0.05492585365785307,-0.024034854586888157,-0.21173664670908784,-0.047880609616980575,-0.05524202962258239
4.192108478064956,-7.056279704034592,0.05492585365785307,-1.740810182221755,-0.8665922550877101,0.04509144789171957,-0.05524202962258239
-4.924505703936309,5.409523306356214,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.04509144789171957,-0.05524202962258239
-0.16896417149814924,-0.7042781700774937,0.004535162228630073,0.3193202109400852,-0.648307052294836,0.09157747664606965,-0.05524202962258239
-0.34428367499817353,-1.7364784193455223,0.05492585365785307,-0.3673899201138615,-0.21173664670908784,-0.1873386958800308,-0.05524202962258239
-0.8264123096232404,-0.7042781700774937,0.05492585365785307,-0.3673899201138615,-0.21173664670908784,-0.0013945808626305036,-0.05524202962258239
-5.055995331561327,5.409523306356214,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,0.0005580002992180046
3.655192498596131,-2.53047861109016,-0.1970276034882619,-1.3974551166947817,0.22483375887666032,0.09157747664606965,-0.05524202962258239
-1.3742857580608163,0.5661221367139261,0.05492585365785307,0.6626752764670586,0.0065485560837862285,-0.09436663837133066,-0.05524202962258239
-10.567602222843341,10.252924475998501,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,-0.05524202962258239
-6.3051467939990005,7.553323824066735,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,0.05635803022101841
-0.60726293024821,0.3279220791905349,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,-0.05524202962258239
9.013394824315624,-11.02628066275778,0.05492585365785307,-2.770875378802675,0.0065485560837862285,0.09157747664606965,0.1679580900646192
16.869900074910465,-14.996281621480966,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,-0.05524202962258239
1.2555067944395484,1.0425222517607085,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,-0.05524202962258239
16.102877247097858,-17.695882273412735,0.05492585365785307,0.6626752764670586,-0.43002184950196193,0.09157747664606965,0.27955814990822
-2.4700326549359684,3.265722788645693,0.05492585365785307,0.6626752764670586,0.22483375887666032,-0.14085266712568073,-0.05524202962258239
19.06139386866077,-18.172282388459514,0.05492585365785307,-2.0841652477487282,0.0065485560837862285,0.09157747664606965,0.0005580002992180046
-3.8506737449986597,2.392322577726592,0.05492585365785307,0.3193202109400852,-0.43002184950196193,-0.047880609616980575,0.05635803022101841
-0.36619861293567657,-0.38667809337963877,0.05492585365785307,0.3193202109400852,0.0065485560837862285,-0.14085266712568073,0.05635803022101841
-4.310887441686224,4.9331231913094316,0.05492585365785307,0.6626752764670586,0.22483375887666032,-0.0013945808626305036,0.0005580002992180046
0.9158252564082512,-2.2128785343923045,0.05492585365785307,0.3193202109400852,-0.8665922550877101,-0.09436663837133066,-0.05524202962258239
1.376038953095815,1.0425222517607085,0.05492585365785307,0.6626752764670586,0.22483375887666032,0.09157747664606965,-0.05524202962258239
3.9948740366274285,-5.8652794164176365,0.05492585365785307,-2.0841652477487282,-0.43002184950196193,0.04509144789171957,-0.05524202962258239
